MET1,MET2,MET3,MET4,MET5,MET6,IND_SR,COMM_VAL,ITQ,COLL_SHARE
1,0,0,0,0,0,46.49241348595475,63.20258136150652,0,0.13396372615138533
0,0,1,0,0,0,54.47147924660221,83.50276660053383,1,0.20086764894565193
0,0,1,0,0,0,50.51326929646881,51.759571071265896,1,0.08669118068066217
0,0,0,0,1,0,21.38820995945291,59.40599080228738,1,0.2867968509469248
0,0,0,0,0,1,62.61406150535716,38.34620781533774,0,0.3467574366966329
0,0,1,0,0,0,43.1778438739608,57.50843015481284,1,0.20050828684645855
0,0,1,0,0,0,55.704642097603795,214.7087822676538,0,0.21530033473083063
0,0,0,0,0,1,37.90651196623773,53.08300515451464,1,0.2732259375752935
0,0,0,0,0,1,70.30104904765088,103.97897547282584,1,0.25303427673822043
0,0,0,0,1,0,42.65858375525884,93.43854290038081,0,0.26211774086085343
0,0,1,0,0,0,58.87930847814542,90.67168056941242,1,0.11479049260760225
1,0,0,0,0,0,64.82694720236111,113.45664324436908,1,0.16013019247882881
0,0,1,0,0,0,55.369471631953616,69.5971210987385,1,0.25389250860217966
1,0,0,0,0,0,39.040220486849634,102.93920411734895,1,0.1741359108640721
0,0,1,0,0,0,71.61093457173838,79.19916927917652,0,0.24184662230641116
0,0,1,0,0,0,43.021331334506755,96.21397438711261,1,0.16310761049480071
0,0,0,0,0,1,56.4491192584947,65.50469910900222,1,0.2263618353766331
0,0,0,1,0,0,57.68276861415097,86.03354760330191,0,0.20159776775372718
0,0,0,0,1,0,38.045326667033656,65.65275101612093,1,0.15764209639876747
0,1,0,0,0,0,44.03725353390101,110.71604851795229,1,0.08152737014493411
0,0,0,0,0,1,42.08179263448321,61.419265886729384,1,0.21275852065324485
0,0,0,0,1,0,21.567068808658547,128.49943071535762,1,0.26675013362441036
0,0,1,0,0,0,69.73263505661978,70.83142242970493,0,0.11890817629814178
0,0,1,0,0,0,49.665447889740626,107.74133024488233,1,0.2251614652351429
0,0,1,0,0,0,45.45981004076472,203.45702909811084,0,0.3174004765246914
0,0,1,0,0,0,79.07516601788596,126.96807211089863,0,0.24846154974465878
0,0,0,0,0,1,31.662008715789607,101.37846094841217,1,0.29718776017638104
1,0,0,0,0,0,50.38246030331168,166.83349491170705,1,0.22004268389211018
0,0,0,0,1,0,51.940823042297914,64.98261876192687,1,0.10726884234795298
0,0,0,1,0,0,48.32562521383607,90.11444378322793,1,0.13959030778916892
1,0,0,0,0,0,51.918918156978435,151.6452864070604,0,0.19919201820633575
0,0,1,0,0,0,56.991037732672844,50.18453832857563,1,0.054507675154579285
0,1,0,0,0,0,60.873480691292144,95.54752307844228,1,0.15087148943995016
0,0,1,0,0,0,53.38257120046009,78.14023112062617,0,0.3025324172498607
0,0,0,0,1,0,56.64173558848241,105.78656347561773,1,0.19109949574788032
0,0,1,0,0,0,66.73546284885865,72.22664590164405,0,0.11027921047620952
0,0,0,1,0,0,22.450412150558265,239.95129258952886,1,0.30406133458229057
0,0,1,0,0,0,53.1957678896825,214.9484446326842,0,0.27998783314899556
0,1,0,0,0,0,29.836440923567842,55.6226085643287,1,0.15538905933943858
0,0,0,0,1,0,48.229942212228956,129.44255734104755,1,0.22397473516770144
0,0,0,0,1,0,72.18038288467464,144.86286947396079,0,0.2771686158222711
0,1,0,0,0,0,51.85458825875941,186.40336008654376,0,0.31757261732375797
0,0,0,0,1,0,44.23168396828031,144.1443095252901,1,0.2912444168189152
0,1,0,0,0,0,61.25327480100492,153.31660079145217,0,0.2538809939081962
0,0,0,1,0,0,54.34738367155657,128.3092547846101,0,0.2846660063473028
0,0,0,1,0,0,56.16067545154074,137.93317526345044,1,0.24988741808167542
1,0,0,0,0,0,52.46955928097753,161.0673064583088,0,0.3329604708958782
1,0,0,0,0,0,79.21804701575618,164.31494882674139,0,0.1291534101127645
1,0,0,0,0,0,44.99742078846459,106.10218540292679,1,0.22540939750298947
0,0,0,1,0,0,62.96545700190993,89.74472642425305,1,0.1520769716510609
0,0,0,0,0,1,64.7983724429268,84.63907145872639,1,0.20870593760324757
1,0,0,0,0,0,47.473092286754415,108.93595126135185,0,0.24500867277137936
0,0,0,0,1,0,61.314932618619764,153.37417928353722,0,0.2669193848574298
0,0,0,1,0,0,45.70887730993399,128.38764685973854,0,0.3042560521610723
1,0,0,0,0,0,64.03548133185815,155.17340064599676,0,0.25817326777029104
0,0,0,0,1,0,61.1031936721949,61.08769660121959,0,0.35490012198770793
0,0,0,0,0,1,65.28175843068298,205.02772688683464,0,0.44271927811373873
0,1,0,0,0,0,64.86069805124627,46.60565812799816,1,0.024347300661412528
0,0,0,0,1,0,53.69060585113266,139.96757973460893,1,0.33668734729714184
0,0,0,1,0,0,51.24327980935453,131.3696376472353,0,0.2951722452529505
0,1,0,0,0,0,52.06271382815042,47.105399453720516,1,0.14535944513895974
0,0,1,0,0,0,47.411032945180395,151.25398484065397,0,0.2361494190844623
0,0,1,0,0,0,46.85411864909712,103.17823458423348,1,0.14736298078079405
0,0,0,1,0,0,65.07040255985498,46.55635336988317,1,0.16808403716563197
1,0,0,0,0,0,84.9736089224065,89.54549974407942,1,0.1385484094131666
0,0,0,0,0,1,72.8236076920924,61.23008369715091,0,0.22996331217294882
0,1,0,0,0,0,47.399575769314836,220.23033498375602,0,0.24815068215761482
0,0,0,0,1,0,51.88404949513748,79.33153079757916,1,0.23796867783387493
0,0,1,0,0,0,55.84600515676399,111.21919614403693,1,0.14615653205899193
0,0,1,0,0,0,45.69371540610834,111.41529553462496,1,0.21860857122374933
0,0,1,0,0,0,55.342002493833895,60.852703406647954,1,0.18521582100660222
0,0,0,0,0,1,47.92090395320719,107.5852565827856,0,0.4282649553177003
0,0,0,0,0,1,40.450346453813246,85.86044932232579,1,0.2576332997024978
0,0,0,0,1,0,54.98431186762909,112.88494803933708,0,0.222420766620999
0,1,0,0,0,0,23.38403224217797,52.295132856428324,1,0.16392100086770922
1,0,0,0,0,0,51.54108006186651,43.86302927739837,1,0.12196033143755072
0,0,0,1,0,0,57.93475996912265,81.40298780817135,0,0.3320228076674416
0,0,1,0,0,0,65.45274323475635,140.03843781113923,1,0.1752102972246491
0,0,1,0,0,0,44.64039981419891,129.07630019553596,0,0.3381891408626552
0,0,1,0,0,0,68.71541724684957,112.71362842888813,0,0.14068855424428675
0,0,1,0,0,0,51.23371026859854,54.750830944386486,1,0.08402112855596984
0,0,1,0,0,0,55.82978095478182,80.38421643603245,0,0.18116978322191563
0,1,0,0,0,0,48.848403032386855,128.26531106180087,0,0.2928066170070594
0,0,1,0,0,0,79.76750317553498,107.37577301843501,0,0.2322095007612702
0,0,1,0,0,0,44.35450359675407,70.65356318866858,1,0.09246122130857315
0,0,1,0,0,0,53.089709461887324,123.18031834488843,0,0.19638856219858547
0,0,0,1,0,0,93.93725692760118,122.38683817715264,0,0.3041744570373432
0,0,1,0,0,0,54.095818920704474,105.63247344832442,0,0.30553800045914825
0,0,1,0,0,0,61.90509567764821,53.989181016805794,0,0.1877017045630228
0,0,0,0,1,0,31.195402191772388,36.417116878537136,1,0.22771055099320128
0,0,1,0,0,0,67.54858719558352,48.473758436069915,0,0.14866825105153056
0,1,0,0,0,0,58.088899766378546,43.888070600827504,1,0.24486220280333054
0,0,1,0,0,0,53.60339491596554,97.68828444803498,1,0.09960431656894798
0,0,0,0,1,0,58.44736321223495,50.996585039104176,1,0.2509411016032085
1,0,0,0,0,0,57.41350616208929,65.01738542179864,1,0.12476326990878896
1,0,0,0,0,0,67.06612683314826,163.86986121566335,0,0.22131700439109922
0,0,0,0,1,0,67.27770610421985,43.45806159085464,1,0.18551138045693724
0,0,0,0,1,0,42.63289578303579,89.32902620540008,1,0.19982438619859655
0,1,0,0,0,0,44.64359303103478,97.17364393073007,1,0.12659523859443297
0,0,1,0,0,0,49.157754026959026,84.67933134870556,1,0.17957859039276847
0,1,0,0,0,0,70.59594784828234,118.20044125427671,0,0.15598029418363887
0,0,1,0,0,0,45.51355975762336,59.77914571218974,1,0.1493221102276111
0,1,0,0,0,0,60.058423379561674,138.07865311605966,0,0.23738975480503993
0,0,1,0,0,0,28.007325976205934,47.627481121335336,1,0.11207438942468712
1,0,0,0,0,0,76.93757032369791,132.8559491197714,1,0.07797927409418795
0,0,0,0,1,0,59.36973142708699,30.197350377031604,1,0.1863954742811405
0,0,0,0,0,1,62.055048975148964,33.68163788085536,0,0.34372492440632024
0,0,0,1,0,0,71.26045550577746,133.5379724896931,0,0.3344831317308394
0,0,1,0,0,0,31.749458795920283,48.96994280515813,1,0.17930994460791422
0,0,0,0,0,1,66.36317733601499,110.20759945332208,0,0.3007020759836321
1,0,0,0,0,0,46.44691713816407,39.09219117425876,1,0.1956959427701333
0,1,0,0,0,0,49.25616408310875,59.037377276742866,1,0.12634810375287092
0,0,0,0,1,0,58.629683344050946,58.01051859717123,1,0.21391389392139987
0,0,1,0,0,0,49.65327121552031,132.423574631434,0,0.1916343800291451
0,0,0,0,1,0,61.50856569051933,79.07327392547374,1,0.15920094158124312
0,0,0,0,0,1,75.632146529813,98.41805341334263,0,0.24943253693151898
0,0,0,0,1,0,70.73801479368656,147.17754994618156,0,0.21510530065029698
0,1,0,0,0,0,58.66083917753353,105.76431770967986,0,0.2174031130931962
1,0,0,0,0,0,60.842234452742225,91.33050736109219,0,0.23664214644860365
0,0,1,0,0,0,32.128390411710086,165.91877658400907,1,0.09322509425266179
0,0,1,0,0,0,63.76413176711338,82.62048296785497,1,0.07908719894469529
0,0,1,0,0,0,52.5127626831689,147.98654563857448,0,0.17059148407569172
0,0,0,0,1,0,61.91283576786956,139.63488737543966,1,0.23503828290744835
0,0,1,0,0,0,60.27910673833149,93.11827023206345,1,0.1174010960071976
0,1,0,0,0,0,37.50783511847158,41.789375263096204,1,0.17404004090248715
0,1,0,0,0,0,48.73949917337017,18.851729740843602,1,0.09848768634414386
0,0,0,1,0,0,57.997858539951075,163.4089188361396,1,0.2550837404960909
0,0,1,0,0,0,79.83406777298661,56.35822005010347,0,0.26324539410628806
0,0,0,1,0,0,37.40543097962213,193.14729307653397,1,0.2211381805751965
1,0,0,0,0,0,56.5597883465462,92.0644711716841,0,0.16175104329482956
0,0,1,0,0,0,49.04466908393831,60.0647992214966,1,0.19604564519801448
1,0,0,0,0,0,61.03858520776259,52.096789108140165,1,0.061677709539398856
1,0,0,0,0,0,52.753736465849464,60.70431136945145,1,0.12010843098408543
0,1,0,0,0,0,46.788206113512366,80.10244149347866,1,0.11552623821224875
0,0,1,0,0,0,63.94192108101222,81.51452350401445,0,0.2877923601427031
0,0,0,0,1,0,71.32167545288226,86.0327237351002,0,0.31610386186324374
0,1,0,0,0,0,82.21391416245173,87.42223075022638,0,0.09139388039775204
0,0,0,0,1,0,57.3074640675219,107.71975177754206,0,0.2463519467972987
0,0,0,0,1,0,43.17599930073623,95.15765466810265,0,0.3986049550579213
0,0,0,0,1,0,58.47111945512437,192.6209961381711,0,0.3870102270401766
0,0,0,0,1,0,44.56069660970399,102.63745466378228,1,0.24559497356559684
0,0,1,0,0,0,49.661874337326154,173.95927324508395,0,0.32159378642823866
0,0,0,0,1,0,40.386802234669524,131.1776905018171,1,0.2451202428663277
1,0,0,0,0,0,67.1757960493245,261.88383855894125,0,0.22535080350497272
0,0,1,0,0,0,50.737033474192764,93.90294319036484,1,0.22132778836601444
0,0,1,0,0,0,49.14240680471525,49.16723760194587,1,0.112416832410272
0,0,0,0,0,1,42.68097022161933,59.66872787737441,1,0.1703934231640205
0,0,0,1,0,0,52.29057342235552,247.1562685267689,0,0.32612372126251027
1,0,0,0,0,0,64.42607350090961,39.20784637116887,0,0.24923721038391147
0,1,0,0,0,0,59.714019363361935,45.77049942726126,1,0.12274975000392882
0,0,0,0,1,0,45.67791017348334,66.20811041894568,1,0.2451176536835013
0,0,0,0,0,1,85.17165630584836,72.67412194399043,0,0.2030661890661368
1,0,0,0,0,0,49.52543404852095,102.36722060428446,1,0.14025280858398143
0,0,0,0,1,0,44.50979143878377,76.7719501010127,1,0.23574146912121272
0,0,0,0,1,0,34.08438555870359,128.30703423029826,1,0.29002239324702156
0,0,0,0,1,0,62.868878526821234,93.7370305149307,1,0.16771444200296529
0,0,0,1,0,0,44.337452184616474,42.3873738132386,1,0.1450029405082461
0,0,0,0,0,1,55.94179712110775,65.27461636882903,0,0.40528747446473806
0,0,1,0,0,0,54.8253218805868,47.60857229911072,1,0.1742452087068797
0,0,1,0,0,0,52.00605392306454,96.80827293748322,0,0.1593851409710646
0,0,0,0,1,0,55.76248025462335,101.497214938913,1,0.21190209180560796
0,0,1,0,0,0,42.13356824721742,87.35806370913942,1,0.24361044886277383
0,0,0,1,0,0,34.8204917454316,14.06213769198799,1,0.14127326222654493
0,0,0,1,0,0,45.51652564963214,119.63405200052753,1,0.2912959642772802
0,0,1,0,0,0,58.416334323490936,89.49413585035674,0,0.31049571072872856
0,0,0,1,0,0,44.24735017452309,86.00179728213826,1,0.11082137783648109
0,0,0,0,0,1,53.06447606153838,49.91003934103799,0,0.3273017261038083
0,0,0,0,0,1,55.04160289688148,86.9928115302357,1,0.3167890369902781
0,0,0,1,0,0,51.43981314726959,92.17556037672118,0,0.2978351048919798
0,1,0,0,0,0,43.34398670691138,181.97110547452635,1,0.19058879916744495
0,0,0,0,0,1,42.37445089664638,69.53617030124337,1,0.22354758560218968
0,0,0,0,1,0,75.73620496934197,70.12280260564721,0,0.23878038672165422
0,0,1,0,0,0,65.72347986312927,131.86766424674968,0,0.19346345665542156
0,1,0,0,0,0,44.147946173227105,45.33607522631062,1,0.11101213928238057
0,0,1,0,0,0,61.44617462584592,100.03202705986158,0,0.2279072743654495
0,0,0,1,0,0,75.8055887380753,65.86011003943761,1,0.2828461540975314
0,0,1,0,0,0,51.63669364856519,57.90525697538132,1,0.1993590143328423
0,0,0,0,0,1,71.80754648806763,117.14056378666686,0,0.3549416284156615
0,0,1,0,0,0,69.0211552184969,81.39506147145059,1,0.11844405336027691
1,0,0,0,0,0,72.59033684103645,103.21084916799441,1,0.16826794292574657
0,0,0,0,1,0,31.232752133992598,67.4569027065611,0,0.2829920949738099
1,0,0,0,0,0,62.70725208996267,109.0873328677297,1,0.16275874194198292
0,0,1,0,0,0,50.08844719017424,44.39095758179762,1,0.20457706903286035
1,0,0,0,0,0,41.58673188201211,94.67522795278353,1,0.0637990018791315
0,1,0,0,0,0,59.2461332219667,123.18515391562833,0,0.16108416562319064
1,0,0,0,0,0,66.92161505195627,87.2662727695994,0,0.17087994082224378
0,0,0,0,0,1,84.0788845045189,145.97410431475447,0,0.23066949588903035
0,0,0,0,0,1,66.90763364827549,73.4272963813052,0,0.3010600450689669
0,0,1,0,0,0,38.40909765777391,123.23628517030029,0,0.22129089789730352
0,0,1,0,0,0,75.88469402307467,83.6151532979816,0,0.23829599262474901
0,0,1,0,0,0,63.92952445185555,108.76081656075237,0,0.25775002122794843
1,0,0,0,0,0,56.03889119575531,133.69408885603372,1,0.11745534919072521
0,0,0,1,0,0,54.43813818913692,81.44154526671714,1,0.20446610271735652
0,0,0,0,1,0,74.7895474673419,45.71075440919563,1,0.12985793110216232
0,0,0,1,0,0,56.801786505925534,136.72670767273067,1,0.27694599161416356
1,0,0,0,0,0,54.242906661972576,43.90574335192356,1,0.14562891884849155
0,0,0,0,0,1,38.58598811625295,106.75489065873323,1,0.2688574810988906
0,0,1,0,0,0,45.0119855325851,56.90727600038464,0,0.25709008282434787
1,0,0,0,0,0,52.61410068981678,60.422446856446484,1,0.13635881620576848
0,0,0,0,1,0,43.31018902890628,98.06460634335869,1,0.17390866629789986
1,0,0,0,0,0,72.871885494737,58.15164153788264,0,0.1273252050039983
0,0,0,0,0,1,72.52648155597703,44.13473914054865,1,0.24568103144165085
0,0,0,0,1,0,50.36282708996311,56.02346678482866,1,0.29058430688753023
0,0,1,0,0,0,55.173518383723575,51.01719092774496,1,0.12064281666839807
0,0,0,1,0,0,56.597114920445065,195.6795861822724,0,0.3159158315322992
0,0,0,1,0,0,64.20445991855985,124.89963358970179,1,0.1662543190611997
0,1,0,0,0,0,61.12488964622826,46.251060762876136,1,0.05626180195221308
0,0,1,0,0,0,34.53908074242978,48.397695504256845,1,0.13736685041657115
0,0,1,0,0,0,62.06516029295406,129.65675188577953,0,0.26222312718867086
0,1,0,0,0,0,55.542969525037535,112.95453372521139,0,0.18608253025764487
1,0,0,0,0,0,59.86628047304905,125.82217650490503,0,0.2319588222817095
0,0,1,0,0,0,53.51693370805454,56.51997777510755,1,0.1556366123018583
0,0,1,0,0,0,46.386804141219976,85.53616549595779,1,0.24024906339474986
0,0,0,0,1,0,42.73971529444438,108.61092681170305,1,0.2190226910434112
0,0,0,1,0,0,61.74376955611899,38.42272770941995,1,0.14304473979339546
0,0,0,0,0,1,53.849847819552735,80.15341239268095,1,0.31730790465360365
0,0,0,0,1,0,48.98584235473123,172.73165965555265,0,0.38712750739348845
1,0,0,0,0,0,54.732314736196855,54.689342746113574,1,0.04793063291588315
1,0,0,0,0,0,52.07500600949347,170.92201801351806,0,0.2793441110576807
0,0,0,0,1,0,75.93506835503918,120.42128917609205,0,0.23479864267313533
0,0,0,0,0,1,61.56004654252546,127.49719653132655,0,0.3178537249795239
0,0,0,0,0,1,59.502032581703354,56.67650105773369,1,0.19514941229818253
0,0,1,0,0,0,67.92901242774612,60.98153367019576,1,0.15474485904767474
0,0,0,1,0,0,56.3076680357959,107.87902474315545,0,0.311365046636701
1,0,0,0,0,0,52.988205118422826,62.26393378442668,1,0.019730471071984612
0,0,0,1,0,0,50.51158929528496,53.87945182641442,1,0.18160617907065044
0,0,1,0,0,0,60.94060196827393,179.84523957592248,0,0.1947619046030967
0,0,1,0,0,0,60.474934965288284,57.337869739454,0,0.12780499107822935
0,0,0,1,0,0,34.52286726005879,168.68486076154684,0,0.2818087268763296
0,0,0,0,1,0,30.244294457751636,75.72599449205188,1,0.23654813979798558
0,0,1,0,0,0,51.91522813251842,70.84027486689452,0,0.16262731537727054
0,0,0,0,0,1,47.51242219626485,175.54448982460514,0,0.3958319650266341
0,0,0,1,0,0,51.289326229765976,62.719538642365535,1,0.247631292617355
0,0,0,0,0,1,60.967926729466136,148.18218026884648,0,0.3755273302136577
0,0,1,0,0,0,35.118815422678736,117.62546317730113,1,0.17370845326139245
0,0,0,0,0,1,69.74646617705807,125.40585017831377,0,0.3587675730521299
0,1,0,0,0,0,64.87182111191954,54.76088112548639,1,0.10893329186699935
0,0,0,1,0,0,24.143302132216554,22.15017198721212,1,0.2612755637927784
0,1,0,0,0,0,57.858697641405875,60.15278099069608,0,0.13634472405367998
0,0,0,0,0,1,54.187680067753206,56.722602944219645,1,0.215318021251134
0,0,0,0,0,1,76.2297789131108,134.2535086479418,1,0.28410067292121294
1,0,0,0,0,0,45.661607279172216,68.83509262498805,1,0.1663963671983274
0,0,0,0,1,0,59.44340912593832,100.20237960824153,1,0.25195748220266906
1,0,0,0,0,0,46.058942355190084,126.0164673530098,1,0.13801617148684892
1,0,0,0,0,0,51.84233227954292,88.84550683509693,0,0.16753611879679212
0,0,0,0,0,1,42.312663482637845,122.41671983067491,1,0.2700455227172482
1,0,0,0,0,0,34.18187929088597,108.29761446705385,1,0.17393849849656098
0,0,0,0,1,0,70.43030271171156,60.1098037061641,1,0.20559020949192341
0,0,0,0,0,1,72.03638414001571,85.51325595795515,0,0.3143727999421125
0,1,0,0,0,0,57.906603281746825,182.5841653179159,0,0.30202572899818897
0,0,0,0,1,0,59.46250273567498,113.25033670392726,1,0.1456888443122687
0,0,0,0,1,0,65.2188974688098,162.48450361192536,0,0.2629508245858096
0,0,0,1,0,0,72.07680400458054,236.2720738745992,0,0.35534839477152713
0,0,0,0,0,1,65.80652753226131,110.23528395193009,0,0.3563410370991677
0,1,0,0,0,0,47.00972533357888,129.1175949200399,0,0.1695569982456921
0,0,0,1,0,0,57.203968967698714,97.30463351735807,1,0.26193826609701776
0,0,0,1,0,0,63.433302889742926,116.19016212725651,0,0.17711268200912963
1,0,0,0,0,0,53.093381482192385,50.40363139045354,1,0.1203948452184615
0,0,0,0,1,0,54.83435816061129,86.93113754664728,1,0.20929474364327655
0,0,1,0,0,0,38.949498390708364,70.43743500189603,1,0.1620040670012044
0,0,0,0,1,0,27.05330599342558,78.74041662407171,1,0.19302839841440134
0,0,0,1,0,0,56.76908694817465,41.09030535355665,0,0.2913133475977603
0,0,0,0,0,1,64.49003424318764,206.45015119008866,0,0.3426096137151413
0,0,1,0,0,0,55.78563262051763,151.15859246693742,0,0.3349522321467216
0,1,0,0,0,0,38.07937012338199,141.10087538260922,1,0.17495632482445775
0,1,0,0,0,0,61.86517871217586,61.51039293271089,1,0.11497737611889308
0,1,0,0,0,0,64.51570738718453,78.57587408557168,0,0.23779082116473646
0,0,1,0,0,0,63.32421124746793,131.92967546959818,0,0.23986443579284544
0,0,0,0,1,0,62.06423184710776,39.40365687110338,1,0.08353488761448788
1,0,0,0,0,0,44.19585695526979,68.75856864616183,1,0.17377913613962698
0,0,0,0,0,1,33.782307460268044,79.50587476183061,1,0.23679909004274283
0,0,1,0,0,0,59.81878817726064,91.49053767870882,0,0.1852894146074015
1,0,0,0,0,0,51.15735467419403,100.41680765866658,0,0.2881487191928958
0,0,1,0,0,0,47.93398055306614,44.70160132036041,1,0.14012474507568937
1,0,0,0,0,0,64.95860423835072,103.90785446385259,0,0.12945116658428626
0,0,0,0,1,0,50.47779006575139,71.28903389454001,0,0.22222284573757992
0,1,0,0,0,0,69.54349546084757,140.8182056287041,1,0.12410377838210214
1,0,0,0,0,0,50.69925793649984,119.23496260630033,0,0.2239962605393084
0,1,0,0,0,0,57.49836824149308,31.54817857884012,1,0.20506857043553034
0,0,0,1,0,0,62.276415521209,93.55401665709533,0,0.30702897583295136
1,0,0,0,0,0,65.69201708325309,98.15387158904511,0,0.10502333479499208
0,1,0,0,0,0,68.75390899398775,86.1966948271301,0,0.18714348669444048
0,1,0,0,0,0,47.444633919027815,121.47458827598689,0,0.19905452970694223
0,0,1,0,0,0,30.572465041647632,70.47962796402777,1,0.2498060972444201
0,1,0,0,0,0,50.07110575858347,64.34028544365933,1,0.047669036001598525
1,0,0,0,0,0,56.60813367618488,129.00062750574477,1,0.15992190582901927
0,0,0,0,1,0,64.3424996652832,104.49092122227131,1,0.17394212169099377
0,0,1,0,0,0,73.18492270339632,173.72185595291785,0,0.2941627042139004
0,0,1,0,0,0,40.91187066565149,69.13738527074838,1,0.21518854732753182
1,0,0,0,0,0,58.91582233511225,132.75061465646795,0,0.17087987008902128
0,0,1,0,0,0,49.7658361885864,124.00553655690925,0,0.24198284327302286
0,0,0,0,1,0,51.02846191615639,72.60151872891218,1,0.2441298238702821
0,0,0,0,1,0,43.535807856713696,161.27268332994302,0,0.39684302303406865
0,0,0,0,1,0,57.62920452531009,186.49104134456633,0,0.2668830090731194
0,0,0,1,0,0,44.252850978558946,156.28527344453505,0,0.23399924806822445
0,0,1,0,0,0,37.10285198798796,48.243044292257295,1,0.1528742274119564
0,1,0,0,0,0,60.36566504812804,78.5531519846783,1,0.05871543765577175
1,0,0,0,0,0,75.42802845360819,63.36048782264634,0,0.2312163129827727
1,0,0,0,0,0,46.40613868062483,101.59919666181601,1,0.2465420861590556
1,0,0,0,0,0,46.95952948557182,160.05803966056607,0,0.2559765503729493
0,0,0,0,0,1,61.20022195860307,117.18831618025517,1,0.24318035520657222
0,0,1,0,0,0,67.94868040773045,135.56366721118877,1,0.14162940397575785
0,0,0,1,0,0,46.430961448795195,61.474793689245274,1,0.14481895992246754
0,0,1,0,0,0,43.65837303922403,80.52992246639826,1,0.19677747184000796
0,0,0,0,0,1,64.60124812489929,93.99624509340653,1,0.26969586414183977
0,0,0,0,1,0,46.83231994456206,117.72819314426056,1,0.2680705904359266
0,0,1,0,0,0,43.56813854421541,144.13582734874566,1,0.10838529386672457
1,0,0,0,0,0,58.84145490548134,124.72220635379962,0,0.17331173902032695
0,0,1,0,0,0,38.46217730170872,110.55299319482904,1,0.21843199443103153
0,1,0,0,0,0,57.773228151244304,88.95983343277422,1,0.08033731812405377
0,0,1,0,0,0,63.582400228010236,69.23052996838186,0,0.23803547753057505
0,0,0,0,1,0,53.17781645060965,126.06983054242228,1,0.14277352775790228
0,0,0,0,1,0,51.19805866849251,63.46150760587955,0,0.37412956883221493
0,0,0,1,0,0,51.38830600630716,29.20456717601265,1,0.20879708383218956
1,0,0,0,0,0,51.41293163775317,100.86133836167711,0,0.21959469839502838
0,0,1,0,0,0,48.7290915901623,93.89454669739939,1,0.18176672076515948
1,0,0,0,0,0,51.247680407888865,202.2616625800091,0,0.25115088827085924
1,0,0,0,0,0,54.43601172946826,122.580056242502,0,0.2151805861713311
0,0,1,0,0,0,51.91684242045967,129.93340429533012,1,0.16437166175424234
0,0,0,1,0,0,57.760526818480606,80.67216135508176,0,0.2512369648660243
0,0,1,0,0,0,51.213672449110206,161.43055222649124,1,0.17250602326905096
0,0,0,0,1,0,32.06268835575264,62.19657001608625,1,0.2582686934753844
0,0,1,0,0,0,45.36807691332099,107.85478490028348,1,0.05571891278152666
1,0,0,0,0,0,69.14484469700622,116.379283919754,0,0.20246146175205565
0,0,0,0,0,1,41.10874277931252,92.38889564409078,1,0.30018520587159614
0,1,0,0,0,0,37.033016300358355,86.94649349336358,0,0.296256764190605
0,1,0,0,0,0,51.91861807195526,101.8397952239734,1,0.2458571539611333
0,1,0,0,0,0,48.12562489604996,94.15989902617306,0,0.12473164354318596
0,1,0,0,0,0,51.936722767005485,104.81518674625868,1,0.19465455555931604
0,0,1,0,0,0,66.28874325890054,132.08719297824533,0,0.2692860672661884
0,1,0,0,0,0,37.65904644811133,56.036422224823355,1,0.1311757701103816
0,0,1,0,0,0,39.87027968028735,172.09701472947185,1,0.19926038216055578
0,0,1,0,0,0,46.09958758182846,116.58383637987995,1,0.2366862061019955
0,0,0,0,1,0,49.993631315805764,103.39020330858975,0,0.332362919499681
0,0,0,0,1,0,43.63973746464428,72.92227583612073,1,0.1934706298787663
0,0,0,0,1,0,33.02660062700315,119.6074220027137,1,0.29690790812600915
1,0,0,0,0,0,53.480414668639206,57.811298196405964,1,0.16383038100179972
0,0,1,0,0,0,57.82522088865224,59.34851097107649,1,0.1638253594178222
1,0,0,0,0,0,57.1232845061146,112.90552397538345,0,0.1334682059403204
1,0,0,0,0,0,67.79359174372173,68.53195949815769,0,0.2743793114657499
0,0,1,0,0,0,47.01022691526237,129.90986406212076,0,0.24096768316381395
0,0,1,0,0,0,54.027944793209095,61.72460369147547,0,0.255489061878113
0,0,1,0,0,0,49.342063629812735,75.7794459325177,1,0.20431654824255416
0,0,1,0,0,0,30.250969420120573,52.5039351985683,1,0.1781481644529174
1,0,0,0,0,0,41.797309215315465,124.58688501165149,0,0.29583573773264527
0,1,0,0,0,0,64.17521893484579,181.34389468311778,0,0.19247410469342335
1,0,0,0,0,0,58.41469661362283,70.07965359472685,1,0.12474950911715037
1,0,0,0,0,0,63.102026703428734,88.14515003340529,1,0.19207349534719376
0,1,0,0,0,0,42.60972227101231,44.910020334601846,1,0.10864870519894046
0,1,0,0,0,0,31.87428769957853,175.55127727999704,0,0.2701800839118244
0,0,1,0,0,0,18.038996185326813,103.44017647594553,1,0.16723328472226195
0,0,1,0,0,0,61.919573898742506,65.70755504541621,0,0.1441497372060368
1,0,0,0,0,0,41.0003509525546,81.80341102459312,0,0.19451617497980747
0,0,0,0,1,0,45.784525968077816,129.49751704946252,1,0.23303429184864718
0,0,0,1,0,0,36.27802508834591,101.95434545400956,1,0.263009992428859
1,0,0,0,0,0,18.764562619095834,70.8207218686504,1,0.23141837821809025
0,0,0,0,1,0,61.10193550737739,74.17313096044236,1,0.2608319048574548
0,0,1,0,0,0,54.67765825249329,134.04494246261396,0,0.3198208839001467
